1.0 0.0019888
0.9998494 0.002039
0.9993977 0.0021897
0.9986452 0.0024406
0.9975924 0.0027916
0.9962398 0.0032421
0.9945883 0.0037913
0.9926388 0.004438
0.9903926 0.0051801
0.9878511 0.0060153
0.9850156 0.0069403
0.981888 0.0079509
0.9784702 0.0090425
0.9747641 0.0102096
0.970772 0.0114461
0.9664964 0.0127456
0.9619398 0.0141015
0.9571049 0.015507
0.9519946 0.0169556
0.9466122 0.0184414
0.9409606 0.0199587
0.9350435 0.0215027
0.9288643 0.0230695
0.9224268 0.0246557
0.9157348 0.0262588
0.9087924 0.0278769
0.9016038 0.0295086
0.8941732 0.0311529
0.8865052 0.0328086
0.8786044 0.0344743
0.8704756 0.0361486
0.8621235 0.0378289
0.8535534 0.0395123
0.8447703 0.0411948
0.8357795 0.0428718
0.8265864 0.0445376
0.8171966 0.0461861
0.8076158 0.0478105
0.7978497 0.0494039
0.7879041 0.0509593
0.7777851 0.0524703
0.7674988 0.0539306
0.7570514 0.0553353
0.7464491 0.0566802
0.7356984 0.0579623
0.7248057 0.0591801
0.7137775 0.060333
0.7026207 0.0614219
0.6913417 0.0624484
0.6799475 0.0634151
0.6684449 0.0643249
0.6568409 0.0651811
0.6451423 0.0659868
0.6333564 0.0667448
0.6214901 0.0674574
0.6095506 0.0681261
0.5975452 0.0687518
0.5854809 0.0693341
0.5733652 0.0698723
0.5612053 0.0703649
0.5490086 0.0708097
0.5367823 0.0712045
0.5245338 0.071547
0.5122706 0.0718351
0.5 0.0720673
0.4877294 0.0722426
0.4754662 0.0723607
0.4632177 0.0724223
0.4509914 0.0724289
0.4387947 0.0723825
0.4266348 0.0722858
0.4145191 0.0721418
0.4024548 0.0719537
0.3904494 0.0717244
0.3785099 0.0714564
0.3666436 0.0711517
0.3548577 0.0708115
0.3431591 0.0704361
0.3315551 0.0700249
0.3200525 0.0695765
0.3086583 0.0690888
0.2973793 0.0685595
0.2862225 0.0679857
0.2751943 0.067365
0.2643016 0.0666952
0.2535509 0.0659749
0.2429486 0.0652037
0.2325012 0.0643822
0.2222149 0.0635124
0.2120959 0.0625972
0.2021503 0.0616406
0.1923842 0.0606476
0.1828034 0.0596235
0.1734136 0.0585738
0.1642205 0.0575036
0.1552297 0.0564174
0.1464466 0.0553184
0.1378765 0.0542083
0.1295244 0.0530871
0.1213956 0.051953
0.1134948 0.0508019
0.1058268 0.0496284
0.0983962 0.048425
0.0912076 0.0471836
0.0842652 0.0458949
0.0775732 0.0445498
0.0711357 0.0431398
0.0649565 0.0416571
0.0590394 0.040096
0.0533878 0.0384526
0.0480054 0.0367257
0.0428951 0.0349166
0.0380602 0.0330296
0.0335036 0.0310713
0.029228 0.0290508
0.0252359 0.0269792
0.0215298 0.0248686
0.018112 0.0227319
0.0149844 0.0205819
0.0121489 0.0184307
0.0096074 0.016289
0.0073612 0.0141655
0.0054117 0.0120662
0.0037602 0.009995
0.0024076 0.0079525
0.0013548 0.0059369
0.0006023 0.003944
0.0001506 0.0019675
0.0 0.0
0.0001506 -0.0015137
0.0006023 -0.0030185
0.0013548 -0.0045053
0.0024076 -0.0059657
0.0037602 -0.0073924
0.0054117 -0.0087794
0.0073612 -0.0101221
0.0096074 -0.0114176
0.0121489 -0.0126648
0.0149844 -0.0138641
0.018112 -0.0150173
0.0215298 -0.0161278
0.0252359 -0.0172
0.029228 -0.0182392
0.0335036 -0.0192513
0.0380602 -0.0202426
0.0428951 -0.0212194
0.0480054 -0.0221876
0.0533878 -0.0231531
0.0590394 -0.024121
0.0649565 -0.0250957
0.0711357 -0.026081
0.0775732 -0.0270799
0.0842652 -0.0280945
0.0912076 -0.0291263
0.0983962 -0.0301762
0.1058268 -0.0312442
0.1134948 -0.0323299
0.1213956 -0.0334324
0.1295244 -0.0345503
0.1378765 -0.0356815
0.1464466 -0.0368234
0.1552297 -0.0379731
0.1642205 -0.0391269
0.1734136 -0.0402803
0.1828034 -0.0414283
0.1923842 -0.0425652
0.2021503 -0.0436844
0.2120959 -0.0447786
0.2222149 -0.0458402
0.2325012 -0.0468608
0.2429486 -0.0478316
0.2535509 -0.048744
0.2643016 -0.049589
0.2751943 -0.0503585
0.2862225 -0.0510444
0.2973793 -0.0516398
0.3086583 -0.0521387
0.3200525 -0.0525364
0.3315551 -0.0528295
0.3431591 -0.0530159
0.3548577 -0.0530952
